index,split,y,task,F3中期峰幅,F3中期峰时,F3中期均幅,F3中期面积,Fz中期峰幅,Fz中期峰时,Fz中期均幅,Fz中期面积,F4中期峰幅,F4中期峰时,F4中期均幅,F4中期面积,中期双侧差,中期中额与双侧差,F3晚期峰幅,F3晚期峰时,F3晚期均幅,F3晚期面积,Fz晚期峰幅,Fz晚期峰时,Fz晚期均幅,Fz晚期面积,F4晚期峰幅,F4晚期峰时,F4晚期均幅,F4晚期面积,晚期双侧差,晚期中额与双侧差,左源投影,右源投影,公共源投影,左右源差,归一选择指数,左模板误差,右模板误差,最佳时间偏移
200,test,-1,1,-41.31440778890334,0.26171875,-91.62678351272577,-22.851244309932397,10.20804450094304,0.4375,-0.07449738822517013,-0.014593192440383485,-11.700587115099552,0.2578125,-46.18436580091909,-11.5665395052201,-45.44241771180665,68.83107726859724,-163.50637900608126,0.5234375,-203.33381564507454,-60.32905365422495,128.59845234416926,0.74609375,38.401258266199434,11.422298837782893,-17.28333952130768,0.734375,-85.91907244021776,-25.475094713082704,-117.41474320485678,183.02770230884553,-2.8494458271304968,8.90719569526906,1.0877154339816144,-11.756641522399557,-0.9999999149417024,43.82298291777815,41.97076945736128,0.0390625
201,test,-1,1,-22.576469697297608,0.41796875,-36.440740569298725,-9.138364899807826,62.462830161020946,0.375,44.155652843296494,11.076543839851261,-7.226538435277899,0.37890625,-21.18301373007278,-5.26464031393575,-15.257726839225954,72.96752999298224,-21.02143281871353,0.69140625,-45.76175642851983,-13.579121493665133,60.731945214119875,0.53515625,45.15983178000433,13.436106807941062,14.767260335271734,0.76171875,-11.190364305357255,-3.3188484065969335,-34.57139212316258,73.63589214694287,0.12023258367653711,3.4202309205526826,5.43571606778347,-3.2999983368761456,-0.9320806162395279,24.90101547490958,24.609916900818522,0.0
202,test,1,1,22.400061532662107,0.37109375,5.572443019263018,1.395294816657191,73.43882472754446,0.49609375,58.60897924773061,14.656870017247737,-31.900910541473763,0.49609375,-42.51163651906409,-10.63177657043655,48.08407953832714,77.0785759976311,10.28235404282583,0.75390625,0.6920412579725754,0.1884513952490885,74.43635522708611,0.74609375,66.75219855567526,19.800457108754316,-32.37653114713902,0.5,-38.97096479607688,-11.577686049679809,39.66300605404945,85.89166032472744,4.708019108461796,-0.8932985293601879,7.341604459554274,5.601317637821984,0.99999982147061,34.380611676514675,34.65357635860728,0.0
203,test,-1,1,92.11503675954536,0.35546875,75.84295397053548,18.990922285978073,55.29666423075267,0.40234375,39.01632800755172,9.783099579966558,99.00978929012993,0.5,76.89558870769713,19.266099721620694,-1.0526347371616929,-37.35294333156457,137.51747457449568,0.74609375,118.71501879286004,35.2879130843229,52.918591048090065,0.515625,35.98042018565433,10.718997525113867,156.8302278785564,0.78125,124.18406304513266,36.87973994323858,-5.469044252272593,-85.46912073334204,-1.62498861503193,-1.115609043035906,5.494953245127848,-0.5093795719960239,-0.1858643440901136,75.60305857066301,75.60305857066301,0.0
204,test,1,1,-303.5383519278597,0.25,-402.5356657827544,-100.67769721682859,228.02794091076134,0.5,164.4331379819272,41.06687946098673,-279.0103898046717,0.25,-383.5249671660584,-95.91853719169265,-19.010698616695876,557.4634544563337,-479.11722481394645,0.5,-576.7176418705782,-171.26208809684312,339.2481895097185,0.796875,279.9526422690225,83.09654449025194,-468.01177647794026,0.50390625,-567.0100186721262,-168.3596891268023,-9.707623198451605,851.8164725403748,15.179254696156974,17.04857348101991,21.633434708426467,-1.8693187848629371,-0.05800324851500553,79.90689908854083,79.13960513642655,0.0
206,test,1,1,14.396974826412588,0.29296875,-0.8956536694565639,-0.2142693729984561,3.5266148675330413,0.296875,-17.262157426510477,-4.290309090765202,29.353282773700727,0.29296875,8.211288963669077,2.058549841864153,-9.106942633125641,-20.919975073616726,30.055153805482092,0.78515625,1.8673683789931288,0.5336822821869236,-5.667073268866062,0.77734375,-23.460335541833278,-6.94308002542346,12.788383340191075,0.76953125,-1.9446693220954312,-0.5659947636658254,3.8120377010885584,-23.42168507028212,-0.7265656698528028,-0.3196962103131553,-2.605061799736634,-0.4068694595396475,-0.38887880594130403,14.586461087992744,14.586461087992744,-0.0390625
207,test,-1,1,13.377029681845272,0.4296875,2.835521850792141,0.7366523318281519,16.506838421501875,0.43359375,2.9688462332044017,0.7585933434103537,-38.639914986219125,0.25,-57.43505823558847,-14.364449942986743,60.2705800863806,30.268614425602554,15.149522061480763,0.53125,-1.3814940988122923,-0.40947089348661625,16.7574544884384,0.52734375,0.9694488014748206,0.2834312174471099,-60.68381726151791,0.5234375,-86.19194569956419,-25.57307640836708,84.81045160075186,44.756168700663046,5.48982721002487,-3.8735216846444906,-0.43204409163764856,9.363348894669361,0.9999998932006162,27.82877835790488,28.599377148456266,0.0
208,test,-1,1,20.369894044249367,0.4296875,-6.068841596424202,-1.4999401424278218,12.288075979012724,0.37890625,-2.9713746994913603,-0.7378671487080903,21.07554744785714,0.375,10.001923977006722,2.5044666198370322,-16.070765573430926,-4.937915889782615,11.39455214502103,0.5,-5.137520770978409,-1.5465127082298216,7.5685108690986915,0.50390625,-10.166968271368528,-3.0368577058747483,11.172813296216642,0.60546875,-3.3862697760671545,-1.0163063938729107,-1.7512509949112565,-5.905072997845746,-0.8206727016750043,0.5732537649712999,-0.9347776996464603,-1.3939264666463043,-0.9999992826025573,17.950261851994473,17.942491130805802,0.0
209,test,-1,1,2.1402410945427945,0.41015625,-11.395947817676943,-2.7865735467431363,26.321104672770378,0.41015625,14.059519725978005,3.560656482236864,3.589033577533371,0.34765625,-9.323423970437018,-2.271195208944485,-2.072523847239932,24.419205620035,51.29612408627746,0.796875,-24.231263510530734,-7.351254112811482,89.91403253323567,0.796875,24.197265861312967,7.06661750771889,36.77784107029041,0.796875,-27.03182194643529,-8.155228167619764,2.800558435904588,49.82880858979598,0.9915105006558816,0.9077847681808859,2.437091963441381,0.0837257324749957,0.04408250247670623,15.062956827495155,15.055876265055765,0.0390625
210,test,1,1,35.00634910940954,0.328125,24.660329933647343,6.18353135284751,26.70357460843894,0.32421875,15.029264578004394,3.7478509076956064,59.425290494345546,0.49609375,46.62884218772453,11.644563283953788,-21.968512254077176,-20.615321482681534,60.33001074137228,0.796875,27.63065487219063,8.144464406730021,23.82081890433956,0.796875,12.951547881332244,3.8225621659714584,104.63260656829038,0.7421875,80.94577173252404,24.03033704507745,-53.31511686033339,-41.33666542102509,-3.2953972246520973,1.9917907868734577,2.2945023203388892,-5.287188011525555,-0.9999998108635803,37.912570035091164,37.912570035091164,0.0
